id,Growth,Loss,Stable,Growth_cwci,Loss_cwci,Stable_cwci,Growth_discount,Loss_discount,Stable_discount
32106641,0.0050000000000000044,0.0050000000000000044,0.99,0.0,0.0,1.0,0.06666666666666667,0.13066666666666665,0.8026666666666668
32106641,0.0050000000000000044,0.0050000000000000044,0.99,0.04833333333333334,0.04833333333333334,0.9033333333333333,0.0,0.0,1.0
32106641,0.0050000000000000044,0.0050000000000000044,0.99,0.04833333333333334,0.04833333333333334,0.9033333333333333,0.06666666666666667,0.13066666666666665,0.8026666666666668
92692533,0.3,0.3,0.4,0.375,0.375,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
92692533,0.3,0.3,0.4,0.375,0.375,0.25,0.22333333333333336,0.49723333333333336,0.27943333333333337
92692533,0.3,0.3,0.4,0.38916666666666666,0.22166666666666668,0.38916666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
92692533,0.3,0.3,0.4,0.38916666666666666,0.22166666666666668,0.38916666666666666,0.22333333333333336,0.49723333333333336,0.27943333333333337
92692533,0.3,0.4,0.3,0.375,0.375,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
92692533,0.3,0.4,0.3,0.375,0.375,0.25,0.22333333333333336,0.49723333333333336,0.27943333333333337
92692533,0.3,0.4,0.3,0.38916666666666666,0.22166666666666668,0.38916666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
92692533,0.3,0.4,0.3,0.38916666666666666,0.22166666666666668,0.38916666666666666,0.22333333333333336,0.49723333333333336,0.27943333333333337
13068541,0.0050000000000000044,0.0050000000000000044,0.99,0.04166666666666663,0.04166666666666663,0.9166666666666667,0.0,0.0,1.0
13068541,0.0050000000000000044,0.0050000000000000044,0.99,0.04166666666666663,0.04166666666666663,0.9166666666666667,0.25,0.48250000000000004,0.2675
13068541,0.0050000000000000044,0.0050000000000000044,0.99,0.27083333333333337,0.4583333333333333,0.27083333333333337,0.0,0.0,1.0
13068541,0.0050000000000000044,0.0050000000000000044,0.99,0.27083333333333337,0.4583333333333333,0.27083333333333337,0.25,0.48250000000000004,0.2675
13068541,0.3,0.4,0.3,0.04166666666666663,0.04166666666666663,0.9166666666666667,0.0,0.0,1.0
13068541,0.3,0.4,0.3,0.04166666666666663,0.04166666666666663,0.9166666666666667,0.25,0.48250000000000004,0.2675
13068541,0.3,0.4,0.3,0.27083333333333337,0.4583333333333333,0.27083333333333337,0.0,0.0,1.0
13068541,0.3,0.4,0.3,0.27083333333333337,0.4583333333333333,0.27083333333333337,0.25,0.48250000000000004,0.2675
7462434,0.0050000000000000044,0.0050000000000000044,0.99,0.08333333333333337,0.08333333333333337,0.8333333333333333,0.0,0.0,1.0
7462434,0.0050000000000000044,0.0050000000000000044,0.99,0.08333333333333337,0.08333333333333337,0.8333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
7462434,0.0050000000000000044,0.0050000000000000044,0.99,0.3058333333333333,0.38833333333333336,0.3058333333333333,0.0,0.0,1.0
7462434,0.0050000000000000044,0.0050000000000000044,0.99,0.3058333333333333,0.38833333333333336,0.3058333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
7462434,0.3,0.4,0.3,0.08333333333333337,0.08333333333333337,0.8333333333333333,0.0,0.0,1.0
