id,Growth,Loss,Stable,Growth_cwci,Loss_cwci,Stable_cwci,Growth_discount,Loss_discount,Stable_discount
71295829,0.3,0.3,0.4,0.243,0.243,0.513,0.0,0.14,0.86
71295829,0.3,0.3,0.4,0.243,0.243,0.513,0.223,0.223,0.553
86800950,0.3,0.3,0.4,0.424,0.424,0.152,0.25,0.285,0.465
86800950,0.3,0.3,0.4,0.424,0.424,0.152,0.333,0.333,0.333
86800950,0.3,0.3,0.4,0.417,0.417,0.167,0.25,0.285,0.465
86800950,0.3,0.3,0.4,0.417,0.417,0.167,0.333,0.333,0.333
86800950,0.3,0.3,0.4,0.424,0.424,0.152,0.25,0.285,0.465
86800950,0.3,0.3,0.4,0.424,0.424,0.152,0.333,0.333,0.333
86800950,0.3,0.3,0.4,0.417,0.417,0.167,0.25,0.285,0.465
86800950,0.3,0.3,0.4,0.417,0.417,0.167,0.333,0.333,0.333
60429406,0.005,0.99,0.005,0.125,0.75,0.125,0.0,1.0,0.0
60429406,0.005,0.99,0.005,0.125,0.75,0.125,0.0,0.9,0.1
60429406,0.005,0.99,0.005,0.25,0.5,0.25,0.0,1.0,0.0
60429406,0.005,0.99,0.005,0.25,0.5,0.25,0.0,0.9,0.1
60429406,0.005,0.99,0.005,0.125,0.75,0.125,0.0,1.0,0.0
60429406,0.005,0.99,0.005,0.125,0.75,0.125,0.0,0.9,0.1
60429406,0.005,0.99,0.005,0.25,0.5,0.25,0.0,1.0,0.0
60429406,0.005,0.99,0.005,0.25,0.5,0.25,0.0,0.9,0.1
42271433,0.005,0.005,0.99,0.167,0.167,0.667,0.0,0.0,1.0
42271433,0.005,0.005,0.99,0.167,0.167,0.667,0.0,0.0,1.0
42271433,0.005,0.005,0.99,0.05,0.05,0.9,0.0,0.0,1.0
42271433,0.005,0.005,0.99,0.05,0.05,0.9,0.0,0.0,1.0
42271433,0.005,0.005,0.99,0.167,0.167,0.667,0.0,0.0,1.0
42271433,0.005,0.005,0.99,0.167,0.167,0.667,0.0,0.0,1.0
42271433,0.005,0.005,0.99,0.05,0.05,0.9,0.0,0.0,1.0
42271433,0.005,0.005,0.99,0.05,0.05,0.9,0.0,0.0,1.0
75338200,0.005,0.005,0.99,0.098,0.098,0.805,0.0,0.0,1.0
75338200,0.005,0.005,0.99,0.098,0.098,0.805,0.0,0.0,1.0
75338200,0.005,0.005,0.99,0.0,0.0,1.0,0.0,0.0,1.0
75338200,0.005,0.005,0.99,0.0,0.0,1.0,0.0,0.0,1.0
75338200,0.005,0.005,0.99,0.098,0.098,0.805,0.0,0.0,1.0
75338200,0.005,0.005,0.99,0.098,0.098,0.805,0.0,0.0,1.0
75338200,0.005,0.005,0.99,0.0,0.0,1.0,0.0,0.0,1.0
75338200,0.005,0.005,0.99,0.0,0.0,1.0,0.0,0.0,1.0
7958363,0.3,0.4,0.3,0.354,0.292,0.354,0.223,0.553,0.223
7958363,0.3,0.4,0.3,0.354,0.292,0.354,0.167,0.237,0.597
7958363,0.3,0.4,0.3,0.333,0.333,0.333,0.223,0.553,0.223
7958363,0.3,0.4,0.3,0.333,0.333,0.333,0.167,0.237,0.597
7958363,0.3,0.3,0.4,0.354,0.292,0.354,0.223,0.553,0.223
7958363,0.3,0.3,0.4,0.354,0.292,0.354,0.167,0.237,0.597
7958363,0.3,0.3,0.4,0.333,0.333,0.333,0.223,0.553,0.223
7958363,0.3,0.3,0.4,0.333,0.333,0.333,0.167,0.237,0.597
71969357,0.005,0.005,0.99,0.05,0.05,0.9,0.0,0.0,1.0
71969357,0.005,0.005,0.99,0.05,0.05,0.9,0.0,0.0,1.0
71969357,0.005,0.005,0.99,0.167,0.167,0.667,0.0,0.0,1.0
71969357,0.005,0.005,0.99,0.167,0.167,0.667,0.0,0.0,1.0
71969357,0.005,0.005,0.99,0.05,0.05,0.9,0.0,0.0,1.0
71969357,0.005,0.005,0.99,0.05,0.05,0.9,0.0,0.0,1.0
71969357,0.005,0.005,0.99,0.167,0.167,0.667,0.0,0.0,1.0
71969357,0.005,0.005,0.99,0.167,0.167,0.667,0.0,0.0,1.0
60481508,0.005,0.005,0.99,0.139,0.139,0.722,0.0,0.25,0.75
60481508,0.005,0.005,0.99,0.139,0.139,0.722,0.167,0.217,0.617
60481508,0.005,0.005,0.99,0.333,0.333,0.333,0.0,0.25,0.75
60481508,0.005,0.005,0.99,0.333,0.333,0.333,0.167,0.217,0.617
60481508,0.3,0.3,0.4,0.139,0.139,0.722,0.0,0.25,0.75
60481508,0.3,0.3,0.4,0.139,0.139,0.722,0.167,0.217,0.617
60481508,0.3,0.3,0.4,0.333,0.333,0.333,0.0,0.25,0.75
60481508,0.3,0.3,0.4,0.333,0.333,0.333,0.167,0.217,0.617
56114493,0.3,0.4,0.3,0.458,0.085,0.458,0.277,0.391,0.333
56114493,0.3,0.4,0.3,0.458,0.085,0.458,0.333,0.333,0.333
56114493,0.3,0.4,0.3,0.375,0.375,0.25,0.277,0.391,0.333
56114493,0.3,0.4,0.3,0.375,0.375,0.25,0.333,0.333,0.333
56114493,0.3,0.3,0.4,0.458,0.085,0.458,0.277,0.391,0.333
56114493,0.3,0.3,0.4,0.458,0.085,0.458,0.333,0.333,0.333
56114493,0.3,0.3,0.4,0.375,0.375,0.25,0.277,0.391,0.333
56114493,0.3,0.3,0.4,0.375,0.375,0.25,0.333,0.333,0.333
66193726,0.3,0.4,0.3,0.417,0.167,0.417,0.333,0.333,0.333
66193726,0.3,0.4,0.3,0.417,0.167,0.417,0.223,0.289,0.487
66193726,0.3,0.4,0.3,0.418,0.418,0.165,0.333,0.333,0.333
66193726,0.3,0.4,0.3,0.418,0.418,0.165,0.223,0.289,0.487
66193726,0.3,0.3,0.4,0.417,0.167,0.417,0.333,0.333,0.333
66193726,0.3,0.3,0.4,0.417,0.167,0.417,0.223,0.289,0.487
66193726,0.3,0.3,0.4,0.418,0.418,0.165,0.333,0.333,0.333
66193726,0.3,0.3,0.4,0.418,0.418,0.165,0.223,0.289,0.487
39699194,0.005,0.005,0.99,0.132,0.132,0.737,0.11,0.11,0.78
39699194,0.005,0.005,0.99,0.132,0.132,0.737,0.287,0.31,0.403
39699194,0.005,0.005,0.99,0.46,0.46,0.08,0.11,0.11,0.78
39699194,0.005,0.005,0.99,0.46,0.46,0.08,0.287,0.31,0.403
39699194,0.3,0.3,0.4,0.132,0.132,0.737,0.11,0.11,0.78
39699194,0.3,0.3,0.4,0.132,0.132,0.737,0.287,0.31,0.403
39699194,0.3,0.3,0.4,0.46,0.46,0.08,0.11,0.11,0.78
39699194,0.3,0.3,0.4,0.46,0.46,0.08,0.287,0.31,0.403
2024909,0.005,0.99,0.005,0.188,0.625,0.188,0.0,1.0,0.0
2024909,0.005,0.99,0.005,0.188,0.625,0.188,0.333,0.333,0.333
2024909,0.005,0.99,0.005,0.292,0.417,0.292,0.0,1.0,0.0
2024909,0.005,0.99,0.005,0.292,0.417,0.292,0.333,0.333,0.333
2024909,0.3,0.4,0.3,0.188,0.625,0.188,0.0,1.0,0.0
2024909,0.3,0.4,0.3,0.188,0.625,0.188,0.333,0.333,0.333
2024909,0.3,0.4,0.3,0.292,0.417,0.292,0.0,1.0,0.0
2024909,0.3,0.4,0.3,0.292,0.417,0.292,0.333,0.333,0.333
56527992,0.005,0.99,0.005,0.09,0.82,0.09,0.0,1.0,0.0
56527992,0.005,0.99,0.005,0.09,0.82,0.09,0.0,0.0,1.0
56527992,0.005,0.99,0.005,0.146,0.146,0.708,0.0,1.0,0.0
56527992,0.005,0.99,0.005,0.146,0.146,0.708,0.0,0.0,1.0
56527992,0.005,0.005,0.99,0.09,0.82,0.09,0.0,1.0,0.0
56527992,0.005,0.005,0.99,0.09,0.82,0.09,0.0,0.0,1.0
56527992,0.005,0.005,0.99,0.146,0.146,0.708,0.0,1.0,0.0
56527992,0.005,0.005,0.99,0.146,0.146,0.708,0.0,0.0,1.0
96397323,0.3,0.3,0.4,0.347,0.347,0.307,0.167,0.292,0.542
96397323,0.3,0.3,0.4,0.347,0.347,0.307,0.333,0.333,0.333
96397323,0.3,0.3,0.4,0.333,0.333,0.333,0.167,0.292,0.542
96397323,0.3,0.3,0.4,0.333,0.333,0.333,0.333,0.333,0.333
96397323,0.3,0.3,0.4,0.347,0.347,0.307,0.167,0.292,0.542
96397323,0.3,0.3,0.4,0.347,0.347,0.307,0.333,0.333,0.333
96397323,0.3,0.3,0.4,0.333,0.333,0.333,0.167,0.292,0.542
96397323,0.3,0.3,0.4,0.333,0.333,0.333,0.333,0.333,0.333
54020410,0.005,0.005,0.99,0.238,0.238,0.525,0.083,0.233,0.683
54020410,0.005,0.005,0.99,0.238,0.238,0.525,0.0,0.0,1.0
54020410,0.005,0.005,0.99,0.25,0.25,0.5,0.083,0.233,0.683
54020410,0.005,0.005,0.99,0.25,0.25,0.5,0.0,0.0,1.0
54020410,0.005,0.005,0.99,0.238,0.238,0.525,0.083,0.233,0.683
54020410,0.005,0.005,0.99,0.238,0.238,0.525,0.0,0.0,1.0
54020410,0.005,0.005,0.99,0.25,0.25,0.5,0.083,0.233,0.683
54020410,0.005,0.005,0.99,0.25,0.25,0.5,0.0,0.0,1.0
30183405,0.005,0.005,0.99,0.286,0.286,0.428,0.11,0.177,0.713
30183405,0.005,0.005,0.99,0.286,0.286,0.428,0.11,0.445,0.445
30183405,0.005,0.005,0.99,0.326,0.348,0.326,0.11,0.177,0.713
30183405,0.005,0.005,0.99,0.326,0.348,0.326,0.11,0.445,0.445
30183405,0.005,0.99,0.005,0.286,0.286,0.428,0.11,0.177,0.713
30183405,0.005,0.99,0.005,0.286,0.286,0.428,0.11,0.445,0.445
30183405,0.005,0.99,0.005,0.326,0.348,0.326,0.11,0.177,0.713
30183405,0.005,0.99,0.005,0.326,0.348,0.326,0.11,0.445,0.445
5451556,0.005,0.005,0.99,0.083,0.083,0.833,0.0,0.0,1.0
5451556,0.005,0.005,0.99,0.083,0.083,0.833,0.0,0.14,0.86
5451556,0.005,0.005,0.99,0.118,0.118,0.765,0.0,0.0,1.0
5451556,0.005,0.005,0.99,0.118,0.118,0.765,0.0,0.14,0.86
5451556,0.005,0.005,0.99,0.083,0.083,0.833,0.0,0.0,1.0
5451556,0.005,0.005,0.99,0.083,0.083,0.833,0.0,0.14,0.86
5451556,0.005,0.005,0.99,0.118,0.118,0.765,0.0,0.0,1.0
5451556,0.005,0.005,0.99,0.118,0.118,0.765,0.0,0.14,0.86
80552847,0.005,0.99,0.005,0.098,0.805,0.098,0.0,1.0,0.0
80552847,0.005,0.99,0.005,0.098,0.805,0.098,0.333,0.333,0.333
80552847,0.005,0.99,0.005,0.333,0.333,0.333,0.0,1.0,0.0
80552847,0.005,0.99,0.005,0.333,0.333,0.333,0.333,0.333,0.333
80552847,0.3,0.4,0.3,0.098,0.805,0.098,0.0,1.0,0.0
80552847,0.3,0.4,0.3,0.098,0.805,0.098,0.333,0.333,0.333
80552847,0.3,0.4,0.3,0.333,0.333,0.333,0.0,1.0,0.0
80552847,0.3,0.4,0.3,0.333,0.333,0.333,0.333,0.333,0.333
21938453,0.005,0.005,0.99,0.326,0.326,0.348,0.11,0.278,0.612
21938453,0.005,0.005,0.99,0.326,0.326,0.348,0.0,0.0,1.0
21938453,0.005,0.005,0.99,0.202,0.202,0.595,0.11,0.278,0.612
21938453,0.005,0.005,0.99,0.202,0.202,0.595,0.0,0.0,1.0
21938453,0.005,0.005,0.99,0.326,0.326,0.348,0.11,0.278,0.612
21938453,0.005,0.005,0.99,0.326,0.326,0.348,0.0,0.0,1.0
21938453,0.005,0.005,0.99,0.202,0.202,0.595,0.11,0.278,0.612
21938453,0.005,0.005,0.99,0.202,0.202,0.595,0.0,0.0,1.0
55666943,0.005,0.005,0.99,0.017,0.017,0.967,0.033,0.078,0.888
55666943,0.005,0.005,0.99,0.017,0.017,0.967,0.277,0.413,0.311
55666943,0.005,0.005,0.99,0.428,0.145,0.428,0.033,0.078,0.888
55666943,0.005,0.005,0.99,0.428,0.145,0.428,0.277,0.413,0.311
55666943,0.3,0.4,0.3,0.017,0.017,0.967,0.033,0.078,0.888
55666943,0.3,0.4,0.3,0.017,0.017,0.967,0.277,0.413,0.311
55666943,0.3,0.4,0.3,0.428,0.145,0.428,0.033,0.078,0.888
55666943,0.3,0.4,0.3,0.428,0.145,0.428,0.277,0.413,0.311
78809525,0.3,0.3,0.4,0.292,0.292,0.417,0.167,0.167,0.667
78809525,0.3,0.3,0.4,0.292,0.292,0.417,0.25,0.3,0.45
78809525,0.3,0.3,0.4,0.361,0.361,0.278,0.167,0.167,0.667
78809525,0.3,0.3,0.4,0.361,0.361,0.278,0.25,0.3,0.45
78809525,0.3,0.3,0.4,0.292,0.292,0.417,0.167,0.167,0.667
78809525,0.3,0.3,0.4,0.292,0.292,0.417,0.25,0.3,0.45
78809525,0.3,0.3,0.4,0.361,0.361,0.278,0.167,0.167,0.667
78809525,0.3,0.3,0.4,0.361,0.361,0.278,0.25,0.3,0.45
76897553,0.005,0.005,0.99,0.255,0.255,0.49,0.133,0.283,0.583
76897553,0.005,0.005,0.99,0.255,0.255,0.49,0.333,0.333,0.333
76897553,0.005,0.005,0.99,0.333,0.333,0.333,0.133,0.283,0.583
76897553,0.005,0.005,0.99,0.333,0.333,0.333,0.333,0.333,0.333
76897553,0.3,0.4,0.3,0.255,0.255,0.49,0.133,0.283,0.583
76897553,0.3,0.4,0.3,0.255,0.255,0.49,0.333,0.333,0.333
76897553,0.3,0.4,0.3,0.333,0.333,0.333,0.133,0.283,0.583
76897553,0.3,0.4,0.3,0.333,0.333,0.333,0.333,0.333,0.333
64899219,0.005,0.005,0.99,0.208,0.208,0.583,0.0,0.0,1.0
64899219,0.005,0.005,0.99,0.208,0.208,0.583,0.0,0.25,0.75
64899219,0.005,0.005,0.99,0.16,0.16,0.68,0.0,0.0,1.0
64899219,0.005,0.005,0.99,0.16,0.16,0.68,0.0,0.25,0.75
64899219,0.005,0.005,0.99,0.208,0.208,0.583,0.0,0.0,1.0
64899219,0.005,0.005,0.99,0.208,0.208,0.583,0.0,0.25,0.75
64899219,0.005,0.005,0.99,0.16,0.16,0.68,0.0,0.0,1.0
64899219,0.005,0.005,0.99,0.16,0.16,0.68,0.0,0.25,0.75
11122783,0.3,0.4,0.3,0.348,0.305,0.348,0.223,0.444,0.332
11122783,0.3,0.4,0.3,0.348,0.305,0.348,0.167,0.542,0.292
11122783,0.3,0.4,0.3,0.25,0.5,0.25,0.223,0.444,0.332
11122783,0.3,0.4,0.3,0.25,0.5,0.25,0.167,0.542,0.292
11122783,0.3,0.4,0.3,0.348,0.305,0.348,0.223,0.444,0.332
11122783,0.3,0.4,0.3,0.348,0.305,0.348,0.167,0.542,0.292
11122783,0.3,0.4,0.3,0.25,0.5,0.25,0.223,0.444,0.332
11122783,0.3,0.4,0.3,0.25,0.5,0.25,0.167,0.542,0.292
13664861,0.3,0.3,0.4,0.264,0.264,0.472,0.223,0.243,0.534
13664861,0.3,0.3,0.4,0.264,0.264,0.472,0.333,0.333,0.333
13664861,0.3,0.3,0.4,0.25,0.25,0.5,0.223,0.243,0.534
13664861,0.3,0.3,0.4,0.25,0.25,0.5,0.333,0.333,0.333
13664861,0.3,0.3,0.4,0.264,0.264,0.472,0.223,0.243,0.534
13664861,0.3,0.3,0.4,0.264,0.264,0.472,0.333,0.333,0.333
13664861,0.3,0.3,0.4,0.25,0.25,0.5,0.223,0.243,0.534
13664861,0.3,0.3,0.4,0.25,0.25,0.5,0.333,0.333,0.333
38290846,0.005,0.99,0.005,0.167,0.667,0.167,0.0,1.0,0.0
38290846,0.005,0.99,0.005,0.167,0.667,0.167,0.167,0.602,0.231
38290846,0.005,0.99,0.005,0.292,0.417,0.292,0.0,1.0,0.0
38290846,0.005,0.99,0.005,0.292,0.417,0.292,0.167,0.602,0.231
38290846,0.3,0.4,0.3,0.167,0.667,0.167,0.0,1.0,0.0
38290846,0.3,0.4,0.3,0.167,0.667,0.167,0.167,0.602,0.231
38290846,0.3,0.4,0.3,0.292,0.417,0.292,0.0,1.0,0.0
38290846,0.3,0.4,0.3,0.292,0.417,0.292,0.167,0.602,0.231
7581613,0.3,0.3,0.4,0.322,0.322,0.355,0.233,0.275,0.491
7581613,0.3,0.3,0.4,0.322,0.322,0.355,0.167,0.452,0.382
7581613,0.3,0.3,0.4,0.333,0.333,0.333,0.233,0.275,0.491
7581613,0.3,0.3,0.4,0.333,0.333,0.333,0.167,0.452,0.382
7581613,0.3,0.4,0.3,0.322,0.322,0.355,0.233,0.275,0.491
7581613,0.3,0.4,0.3,0.322,0.322,0.355,0.167,0.452,0.382
7581613,0.3,0.4,0.3,0.333,0.333,0.333,0.233,0.275,0.491
7581613,0.3,0.4,0.3,0.333,0.333,0.333,0.167,0.452,0.382
7958363,0.3,0.4,0.3,0.354,0.292,0.354,0.223,0.553,0.223
7958363,0.3,0.4,0.3,0.354,0.292,0.354,0.167,0.237,0.597
7958363,0.3,0.4,0.3,0.333,0.333,0.333,0.223,0.553,0.223
7958363,0.3,0.4,0.3,0.333,0.333,0.333,0.167,0.237,0.597
7958363,0.3,0.3,0.4,0.354,0.292,0.354,0.223,0.553,0.223
7958363,0.3,0.3,0.4,0.354,0.292,0.354,0.167,0.237,0.597
7958363,0.3,0.3,0.4,0.333,0.333,0.333,0.223,0.553,0.223
7958363,0.3,0.3,0.4,0.333,0.333,0.333,0.167,0.237,0.597
28568145,0.3,0.4,0.3,0.417,0.167,0.417,0.333,0.333,0.333
28568145,0.3,0.4,0.3,0.417,0.167,0.417,0.223,0.256,0.52
28568145,0.3,0.4,0.3,0.239,0.239,0.522,0.333,0.333,0.333
28568145,0.3,0.4,0.3,0.239,0.239,0.522,0.223,0.256,0.52
28568145,0.3,0.3,0.4,0.417,0.167,0.417,0.333,0.333,0.333
28568145,0.3,0.3,0.4,0.417,0.167,0.417,0.223,0.256,0.52
28568145,0.3,0.3,0.4,0.239,0.239,0.522,0.333,0.333,0.333
28568145,0.3,0.3,0.4,0.239,0.239,0.522,0.223,0.256,0.52
93109246,0.3,0.3,0.4,0.333,0.333,0.333,0.167,0.217,0.617
93109246,0.3,0.3,0.4,0.333,0.333,0.333,0.333,0.333,0.333
93109246,0.3,0.3,0.4,0.458,0.083,0.458,0.167,0.217,0.617
93109246,0.3,0.3,0.4,0.458,0.083,0.458,0.333,0.333,0.333
93109246,0.3,0.4,0.3,0.333,0.333,0.333,0.167,0.217,0.617
93109246,0.3,0.4,0.3,0.333,0.333,0.333,0.333,0.333,0.333
93109246,0.3,0.4,0.3,0.458,0.083,0.458,0.167,0.217,0.617
93109246,0.3,0.4,0.3,0.458,0.083,0.458,0.333,0.333,0.333
34307115,0.3,0.3,0.4,0.375,0.375,0.25,0.333,0.333,0.333
34307115,0.3,0.3,0.4,0.375,0.375,0.25,0.0,0.1,0.9
34307115,0.3,0.3,0.4,0.25,0.25,0.5,0.333,0.333,0.333
34307115,0.3,0.3,0.4,0.25,0.25,0.5,0.0,0.1,0.9
34307115,0.005,0.005,0.99,0.375,0.375,0.25,0.333,0.333,0.333
34307115,0.005,0.005,0.99,0.375,0.375,0.25,0.0,0.1,0.9
34307115,0.005,0.005,0.99,0.25,0.25,0.5,0.333,0.333,0.333
34307115,0.005,0.005,0.99,0.25,0.25,0.5,0.0,0.1,0.9
73000893,0.005,0.99,0.005,0.167,0.667,0.167,0.0,1.0,0.0
73000893,0.005,0.99,0.005,0.167,0.667,0.167,0.167,0.627,0.207
73000893,0.005,0.99,0.005,0.25,0.5,0.25,0.0,1.0,0.0
73000893,0.005,0.99,0.005,0.25,0.5,0.25,0.167,0.627,0.207
73000893,0.3,0.4,0.3,0.167,0.667,0.167,0.0,1.0,0.0
73000893,0.3,0.4,0.3,0.167,0.667,0.167,0.167,0.627,0.207
73000893,0.3,0.4,0.3,0.25,0.5,0.25,0.0,1.0,0.0
73000893,0.3,0.4,0.3,0.25,0.5,0.25,0.167,0.627,0.207
15484062,0.005,0.005,0.99,0.155,0.155,0.69,0.11,0.237,0.653
15484062,0.005,0.005,0.99,0.155,0.155,0.69,0.0,0.0,1.0
15484062,0.005,0.005,0.99,0.208,0.208,0.583,0.11,0.237,0.653
15484062,0.005,0.005,0.99,0.208,0.208,0.583,0.0,0.0,1.0
15484062,0.005,0.005,0.99,0.155,0.155,0.69,0.11,0.237,0.653
15484062,0.005,0.005,0.99,0.155,0.155,0.69,0.0,0.0,1.0
15484062,0.005,0.005,0.99,0.208,0.208,0.583,0.11,0.237,0.653
15484062,0.005,0.005,0.99,0.208,0.208,0.583,0.0,0.0,1.0
2024909,0.005,0.99,0.005,0.188,0.625,0.188,0.0,1.0,0.0
2024909,0.005,0.99,0.005,0.188,0.625,0.188,0.333,0.333,0.333
2024909,0.005,0.99,0.005,0.292,0.417,0.292,0.0,1.0,0.0
2024909,0.005,0.99,0.005,0.292,0.417,0.292,0.333,0.333,0.333
2024909,0.3,0.4,0.3,0.188,0.625,0.188,0.0,1.0,0.0
2024909,0.3,0.4,0.3,0.188,0.625,0.188,0.333,0.333,0.333
2024909,0.3,0.4,0.3,0.292,0.417,0.292,0.0,1.0,0.0
2024909,0.3,0.4,0.3,0.292,0.417,0.292,0.333,0.333,0.333
96016585,0.005,0.005,0.99,0.167,0.167,0.667,0.0,0.0,1.0
96016585,0.005,0.005,0.99,0.167,0.167,0.667,0.0,0.0,1.0
96016585,0.005,0.005,0.99,0.167,0.167,0.667,0.0,0.0,1.0
96016585,0.005,0.005,0.99,0.167,0.167,0.667,0.0,0.0,1.0
96016585,0.005,0.005,0.99,0.167,0.167,0.667,0.0,0.0,1.0
96016585,0.005,0.005,0.99,0.167,0.167,0.667,0.0,0.0,1.0
96016585,0.005,0.005,0.99,0.167,0.167,0.667,0.0,0.0,1.0
96016585,0.005,0.005,0.99,0.167,0.167,0.667,0.0,0.0,1.0
52405413,0.3,0.4,0.3,0.375,0.25,0.375,0.333,0.333,0.333
52405413,0.3,0.4,0.3,0.375,0.25,0.375,0.333,0.333,0.333
52405413,0.3,0.4,0.3,0.333,0.333,0.333,0.333,0.333,0.333
52405413,0.3,0.4,0.3,0.333,0.333,0.333,0.333,0.333,0.333
52405413,0.3,0.3,0.4,0.375,0.25,0.375,0.333,0.333,0.333
52405413,0.3,0.3,0.4,0.375,0.25,0.375,0.333,0.333,0.333
52405413,0.3,0.3,0.4,0.333,0.333,0.333,0.333,0.333,0.333
52405413,0.3,0.3,0.4,0.333,0.333,0.333,0.333,0.333,0.333
56663273,0.005,0.005,0.99,0.167,0.167,0.667,0.0,0.0,1.0
56663273,0.005,0.005,0.99,0.167,0.167,0.667,0.0,0.0,1.0
56663273,0.005,0.005,0.99,0.195,0.195,0.61,0.0,0.0,1.0
56663273,0.005,0.005,0.99,0.195,0.195,0.61,0.0,0.0,1.0
56663273,0.005,0.005,0.99,0.167,0.167,0.667,0.0,0.0,1.0
56663273,0.005,0.005,0.99,0.167,0.167,0.667,0.0,0.0,1.0
56663273,0.005,0.005,0.99,0.195,0.195,0.61,0.0,0.0,1.0
56663273,0.005,0.005,0.99,0.195,0.195,0.61,0.0,0.0,1.0
46942368,0.3,0.4,0.3,0.367,0.267,0.367,0.223,0.471,0.306
46942368,0.3,0.4,0.3,0.367,0.267,0.367,0.333,0.333,0.333
46942368,0.3,0.4,0.3,0.458,0.458,0.083,0.223,0.471,0.306
46942368,0.3,0.4,0.3,0.458,0.458,0.083,0.333,0.333,0.333
46942368,0.3,0.3,0.4,0.367,0.267,0.367,0.223,0.471,0.306
46942368,0.3,0.3,0.4,0.367,0.267,0.367,0.333,0.333,0.333
46942368,0.3,0.3,0.4,0.458,0.458,0.083,0.223,0.471,0.306
46942368,0.3,0.3,0.4,0.458,0.458,0.083,0.333,0.333,0.333
92137362,0.005,0.005,0.99,0.093,0.093,0.813,0.0,0.11,0.89
92137362,0.005,0.005,0.99,0.093,0.093,0.813,0.167,0.502,0.332
92137362,0.005,0.005,0.99,0.333,0.333,0.333,0.0,0.11,0.89
92137362,0.005,0.005,0.99,0.333,0.333,0.333,0.167,0.502,0.332
92137362,0.3,0.4,0.3,0.093,0.093,0.813,0.0,0.11,0.89
92137362,0.3,0.4,0.3,0.093,0.093,0.813,0.167,0.502,0.332
92137362,0.3,0.4,0.3,0.333,0.333,0.333,0.0,0.11,0.89
92137362,0.3,0.4,0.3,0.333,0.333,0.333,0.167,0.502,0.332
80552847,0.005,0.99,0.005,0.098,0.805,0.098,0.0,1.0,0.0
80552847,0.005,0.99,0.005,0.098,0.805,0.098,0.333,0.333,0.333
80552847,0.005,0.99,0.005,0.333,0.333,0.333,0.0,1.0,0.0
80552847,0.005,0.99,0.005,0.333,0.333,0.333,0.333,0.333,0.333
80552847,0.3,0.4,0.3,0.098,0.805,0.098,0.0,1.0,0.0
80552847,0.3,0.4,0.3,0.098,0.805,0.098,0.333,0.333,0.333
80552847,0.3,0.4,0.3,0.333,0.333,0.333,0.0,1.0,0.0
80552847,0.3,0.4,0.3,0.333,0.333,0.333,0.333,0.333,0.333
93137713,0.005,0.005,0.99,0.208,0.208,0.583,0.0,0.0,1.0
93137713,0.005,0.005,0.99,0.208,0.208,0.583,0.167,0.167,0.667
93137713,0.005,0.005,0.99,0.208,0.208,0.583,0.0,0.0,1.0
93137713,0.005,0.005,0.99,0.208,0.208,0.583,0.167,0.167,0.667
93137713,0.3,0.3,0.4,0.208,0.208,0.583,0.0,0.0,1.0
93137713,0.3,0.3,0.4,0.208,0.208,0.583,0.167,0.167,0.667
93137713,0.3,0.3,0.4,0.208,0.208,0.583,0.0,0.0,1.0
93137713,0.3,0.3,0.4,0.208,0.208,0.583,0.167,0.167,0.667
80774023,0.005,0.005,0.99,0.159,0.159,0.682,0.11,0.244,0.646
80774023,0.005,0.005,0.99,0.159,0.159,0.682,0.067,0.147,0.787
80774023,0.005,0.005,0.99,0.225,0.225,0.55,0.11,0.244,0.646
80774023,0.005,0.005,0.99,0.225,0.225,0.55,0.067,0.147,0.787
80774023,0.005,0.005,0.99,0.159,0.159,0.682,0.11,0.244,0.646
80774023,0.005,0.005,0.99,0.159,0.159,0.682,0.067,0.147,0.787
80774023,0.005,0.005,0.99,0.225,0.225,0.55,0.11,0.244,0.646
80774023,0.005,0.005,0.99,0.225,0.225,0.55,0.067,0.147,0.787
38454164,0.3,0.3,0.4,0.333,0.333,0.333,0.333,0.333,0.333
38454164,0.3,0.3,0.4,0.333,0.333,0.333,0.333,0.333,0.333
38454164,0.3,0.3,0.4,0.375,0.375,0.25,0.333,0.333,0.333
38454164,0.3,0.3,0.4,0.375,0.375,0.25,0.333,0.333,0.333
38454164,0.3,0.3,0.4,0.333,0.333,0.333,0.333,0.333,0.333
38454164,0.3,0.3,0.4,0.333,0.333,0.333,0.333,0.333,0.333
38454164,0.3,0.3,0.4,0.375,0.375,0.25,0.333,0.333,0.333
38454164,0.3,0.3,0.4,0.375,0.375,0.25,0.333,0.333,0.333
71295829,0.005,0.005,0.99,0.076,0.076,0.848,0.0,0.14,0.86
71295829,0.005,0.005,0.99,0.076,0.076,0.848,0.223,0.223,0.553
71295829,0.005,0.005,0.99,0.243,0.243,0.513,0.0,0.14,0.86
71295829,0.005,0.005,0.99,0.243,0.243,0.513,0.223,0.223,0.553
71295829,0.3,0.3,0.4,0.076,0.076,0.848,0.0,0.14,0.86
71295829,0.3,0.3,0.4,0.076,0.076,0.848,0.223,0.223,0.553
71295829,0.3,0.3,0.4,0.243,0.243,0.513,0.0,0.14,0.86
71295829,0.3,0.3,0.4,0.243,0.243,0.513,0.223,0.223,0.553
64899219,0.005,0.005,0.99,0.208,0.208,0.583,0.0,0.0,1.0
64899219,0.005,0.005,0.99,0.208,0.208,0.583,0.0,0.25,0.75
